35.316,21.804,1
82.119,86.941,1
1.5403,41.422,1
4.3024,66.121,1
16.899,78.348,1
64.912,24.789,1
73.172,55.443,1
64.775,22.959,1
45.092,0.69128,1
54.701,76.664,1
29.632,2.1833,1
74.469,39.31,1
18.896,25.254,1
68.678,20.422,1
18.351,66.228,1
36.848,91.474,1
62.562,0.69025,1
78.023,74.642,1
8.1126,79.967,1
92.939,90.78,1
77.571,97.457,1
48.679,11.986,1
43.586,51.897,1
44.678,82.197,1
30.635,63.702,1
50.851,95.391,1
51.077,94.693,1
81.763,96.661,1
79.483,6.7344,1
64.432,43.753,1
37.861,32.084,1
81.158,13.405,1
53.283,13.459,1
35.073,80.595,1
93.9,52.476,1
87.594,94.426,1
55.016,98.834,1
62.248,40.989,1
58.704,37.119,1
20.774,22.685,1
30.125,44.603,1
47.092,26.622,1
23.049,45.91,1
84.431,43.291,1
19.476,25.962,1
22.592,13.371,1
17.071,41.923,1
22.766,50.686,1
43.57,32.432,1
31.11,68.469,1
92.338,44.309,1
43.021,43.566,1
18.482,79.302,1
90.488,81.556,1
97.975,75.211,1
43.887,78.926,1
11.112,50.127,1
25.806,55.518,1
40.872,63.075,1
59.49,9.7989,1
26.221,24.568,1
60.284,61.573,1
71.122,30.496,1
22.175,76.697,1
11.742,26.723,1
29.668,3.9506,1
31.878,29.656,1
42.417,55.636,1
50.786,96.907,1
8.5516,68.912,1
26.248,71.788,1
80.101,55.903,1
2.922,53.335,1
92.885,87.572,1
73.033,39.31,1
48.861,45.807,1
57.853,20.825,1
23.728,75.727,1
45.885,54.669,1
96.309,35.739,1
54.681,70.1,1
52.114,10.922,1
23.159,0.66108,1
48.89,59.73,1
62.406,65.918,1
67.914,58.001,1
39.552,90.995,1
36.744,63.601,1
98.798,52.556,1
3.7739,25.962,1
88.517,5.1171,1
91.329,73.195,1
79.618,16.429,1
9.8712,28.04,1
26.187,25.943,1
33.536,54.71,1
67.973,54.127,1
13.655,78.811,1
72.123,86.961,1
10.676,78.754,1
65.376,96.943,1
49.417,18.047,1
77.905,93.06,1
71.504,4.5152,1
90.372,24.065,1
89.092,0.8855,1
33.416,67.159,1
69.875,90.481,1
19.781,57.242,1
3.0541,15.546,1
74.407,50.237,1
50.002,56.773,1
47.992,18.827,1
90.472,32.42,1
60.987,71.604,1
61.767,55.293,1
85.944,14.228,1
80.549,38.036,1
57.672,39.657,1
18.292,57.674,1
23.993,1.9402,1
88.651,57.758,1
2.8674,93.22,1
48.99,10.687,1
16.793,73.215,1
97.868,97.052,1
71.269,60.889,1
50.047,71.967,1
47.109,30.275,1
5.9619,45.902,1
68.197,4.8029,1
4.2431,38.535,1
7.1445,36.172,1
52.165,28.758,1
9.673,81.671,1
81.815,45.053,1
81.755,80.663,1
72.244,79.017,1
14.987,28.296,1
65.961,6.8309,1
51.859,5.4931,1
97.297,63.752,1
64.899,42.429,1
80.033,90.553,1
45.38,41.732,1
43.239,15.406,1
82.531,54,1
8.347,93.709,1
13.317,66.096,1
17.339,39.466,1
39.094,25.899,1
83.138,84.791,1
80.336,94.506,1
6.0471,37.7,1
39.926,6.728,1
52.688,18.158,1
41.68,57.575,1
65.686,18.589,1
62.797,29.145,1
29.198,46.166,1
43.165,34.698,1
1.5487,31.817,1
98.406,45.991,1
16.717,23.589,1
10.622,2.7752,1
37.241,65.845,1
19.812,15.88,1
48.969,80.266,1
33.949,40.858,1
95.163,32.739,1
92.033,74.601,1
5.2677,74.635,1
73.786,17.395,1
26.912,11.754,1
42.284,17.404,1
54.787,62.741,1
94.274,84.189,1
41.774,51.008,1
98.305,16.576,1
30.145,71.431,1
70.11,90.704,1
66.634,21.854,1
53.913,87.096,1
69.811,21.184,1
66.653,83.666,1
17.813,85.93,1
12.801,52.338,1
99.908,47.736,1
17.112,88.988,1
3.2601,6.5076,1
56.12,50.946,1
88.187,62.08,1
66.918,73.357,1
19.043,23,1
36.892,2.1872,1
46.073,13.899,1
98.164,76.951,1
15.64,96.977,1
85.552,38.679,1
64.476,99.343,1
37.627,32.639,1
19.092,13.716,1
42.825,38.475,1
48.202,56.264,1
12.061,63.384,1
58.951,54.161,1
22.619,31.499,1
38.462,15.933,1
58.299,15.262,1
25.181,13.695,1
29.044,70.98,1
61.709,46.486,1
26.528,11.327,1
82.438,70.088,1
98.266,17.999,1
73.025,80.367,1
34.388,51.396,1
58.407,54.844,1
10.777,20.784,1
90.631,78.459,1
87.965,52.649,1
81.776,57.102,1
26.073,42.204,1
59.436,72.116,1
2.2513,7.3138,1
42.526,59.486,1
31.272,86.198,1
16.148,44.88,1
17.877,65.258,1
42.289,30.347,1
9.4229,60.744,1
59.852,27.89,1
47.092,79.956,1
69.595,79.617,1
69.989,95.409,1
63.853,44.434,1
3.3604,45.688,1
6.8806,59.982,1
31.96,84.262,1
53.086,3.12,1
65.445,18.727,1
40.762,94.359,1
81.998,94.792,1
71.836,45.298,1
96.865,81.083,1
53.133,92.888,1
32.515,67.272,1
10.563,37.233,1
61.096,40.57,1
77.88,43.882,1
42.345,67.865,1
9.0823,46.507,1
26.647,95.326,1
15.366,35.47,1
28.101,33.902,1
44.009,89.586,1
52.714,54.543,1
45.742,74.928,1
87.537,12.488,1
51.805,45.323,1
94.362,7.4749,1
63.771,66.334,1
95.769,70.365,1
24.071,91.895,1
67.612,66.007,1
28.906,69.01,1
67.181,85.372,1
69.514,46.79,1
6.7993,45.848,1
25.479,80.61,1
22.404,82.477,1
66.783,19.044,1
84.439,2.5673,1
34.446,5.6815,1
78.052,14.294,1
67.533,17.142,1
0.67153,62.584,1
60.217,2.9515,1
38.677,47.233,1
91.599,67.844,1
0.11511,11.479,1
46.245,23.606,1
42.435,28.908,1
46.092,17.276,1
77.016,32.371,1
32.247,80.111,1
78.474,29.963,1
47.136,77.563,1
3.5763,55.277,1
17.587,55.469,1
72.176,73.065,1
47.349,77.362,1
15.272,90.085,1
34.112,13.817,1
60.739,79.408,1
19.175,18.941,1
73.843,2.8974,1
24.285,12.739,1
91.742,13.374,1
26.906,12.831,1
76.55,93.526,1
18.866,27.323,1
28.75,94.268,1
9.1113,63.815,1
57.621,87.253,1
68.336,36.707,1
54.659,23.62,1
42.573,18.732,1
64.444,54.565,1
64.762,25.512,1
67.902,30.582,1
63.579,1.5549,1
94.517,58.749,1
20.893,96.256,1
70.928,84.985,1
23.623,0.79403,1
11.94,63.403,1
60.73,35.929,1
45.014,11.406,1
45.873,54.082,1
66.194,41.642,1
77.029,51.71,1
35.022,88.612,1
66.201,14.94,1
41.616,43.468,1
84.193,5.9039,1
83.292,38.103,1
25.644,72.237,1
61.346,9.5119,1
58.225,66.719,1
54.074,29.64,1
86.994,59.856,1
26.478,15.185,1
31.807,43.638,1
11.921,1.2682,1
93.983,22.902,1
64.555,26.368,1
47.946,51.139,1
63.932,21.508,1
54.472,34.611,1
64.731,74.782,1
54.389,41.362,1
72.105,5.5753,1
52.25,39.003,1
99.37,47.448,1
21.868,82.532,1
10.58,30.364,1
10.97,82.179,1
6.3591,56.568,1
40.458,5.4382,1
44.837,26.001,1
36.582,58.91,1
76.35,47.973,1
62.79,19.865,1
77.198,23.901,1
93.285,78.019,1
97.274,61.731,1
19.203,14.413,1
13.887,71.613,1
69.627,40.151,1
9.382,46.239,1
52.54,70.728,1
53.034,40.121,1
86.114,1.4385,1
48.485,7.464,1
39.346,59.107,1
67.143,44.6,1
74.126,92.662,1
52.005,9.4893,1
34.771,37.542,1
15,54.6,1
58.609,11.168,1
26.215,90.446,1
4.4454,63.328,1
75.493,90.541,1
24.279,63.055,1
44.24,1.4228,1
68.78,31.648,1
35.923,11.187,1
73.634,62.946,1
39.471,6.0709,1
68.342,67.399,1
70.405,47.744,1
44.231,30.555,1
1.9578,51.633,1
33.086,70.703,1
42.431,81.361,1
27.027,31.581,1
19.705,31.13,1
82.172,34.498,1
42.992,66.63,1
88.777,86.107,1
39.118,76.178,1
76.911,87.584,1
39.679,87.124,1
80.851,17.279,1
75.508,85.022,1
37.74,95.959,1
21.602,77.021,1
79.041,87.502,1
94.93,6.7413,1
32.757,64.679,1
67.126,32.41,1
43.864,64.035,1
83.35,87.975,1
76.885,37.364,1
16.725,76.674,1
86.198,16.809,1
98.987,51.972,1
51.442,62.746,1
88.428,71.391,1
58.803,30.64,1
15.475,26.369,1
19.986,91.6,1
40.695,61.503,1
74.871,9.3175,1
82.558,62.77,1
78.996,19.203,1
31.852,77.696,1
53.406,86.45,1
8.9951,33.358,1
11.171,13.541,1
13.629,76.547,1
67.865,31.861,1
49.518,25.238,1
18.971,20.007,1
49.501,6.901,1
14.761,55.191,1
5.4974,40.381,1
85.071,75.012,1
56.056,48.718,1
92.961,38.479,1
69.667,6.1409,1
58.279,21.369,1
81.54,54.387,1
87.901,41.064,1
98.891,90.096,1
0.052238,5.629,1
86.544,44.351,1
61.257,53.781,1
98.995,13.406,1
52.768,54.095,1
47.952,85.737,1
80.135,19.802,1
22.784,15.561,1
49.809,6.1378,1
90.085,66.107,1
57.466,1.8603,1
84.518,29.11,1
73.864,97.382,1
58.599,76.464,1
24.673,24.368,1
66.642,68.212,1
8.3483,13.785,1
62.596,62.981,1
66.094,85.701,1
72.975,89.98,1
89.075,34.837,1
98.23,48.631,1
76.903,67.952,1
58.145,70.412,1
92.831,46.088,1
58.009,36.427,1
1.6983,28.027,1
12.086,7.6204,1
86.271,44.462,1
48.43,16.571,1
84.486,39.875,1
20.941,92.058,1
55.229,51.133,1
62.988,91.414,1
3.1991,9.1934,1
61.471,99.304,1
36.241,9.6434,1
4.9533,31.315,1
48.957,78.538,1
19.251,60.24,1
12.308,46.591,1
20.549,29.813,1
14.651,13.317,1
18.907,29.501,1
4.2652,16.663,1
63.52,31.71,1
28.187,10.984,1
53.86,83.209,1
69.516,97.159,1
49.912,21.827,1
53.58,70.608,1
44.518,3.9014,1
12.393,61.63,1
49.036,66.936,1
85.3,3.7202,1
87.393,0.33346,1
27.029,14.246,1
20.846,86.241,1
56.498,27.604,1
64.031,53.169,1
41.703,52.222,1
20.598,56.762,1
94.793,33.303,1
8.2071,41.342,1
10.571,41.435,1
14.204,98.392,1
16.646,5.7739,1
62.096,39.654,1
57.371,79.132,1
5.2078,59.419,1
93.12,30.956,1
72.866,90.18,1
73.784,9.3127,1
6.3405,31.903,1
86.044,88.696,1
93.441,65.743,1
98.44,68.452,1
85.894,47.395,1
78.556,14.124,1
51.338,95.092,1
17.76,88.263,1
39.859,43.744,1
13.393,83.496,1
3.089,32.514,1
93.914,36.764,1
30.131,79.484,1
29.553,9.9309,1
33.294,95.178,1
46.707,0.14739,1
64.82,29.54,1
2.5228,4.8455,1
84.221,44.274,1
55.903,78.985,1
85.41,91.352,1
34.788,53.325,1
44.603,80.408,1
5.4239,56.266,1
17.711,75.088,1
66.281,0.92304,1
33.083,47.678,1
89.849,25.033,1
11.816,30.792,1
98.842,96.695,1
53.998,20.88,1
70.692,52.048,1
99.949,22.555,1
28.785,56.72,1
41.452,99.816,1
46.484,13.187,1
76.396,95.468,1
81.82,12.388,1
10.022,18.624,1
17.812,64.65,1
35.963,12.817,1
5.6705,8.1321,1
52.189,65.923,1
33.585,2.7399,1
17.567,98.518,1
20.895,53.933,1
90.515,37.383,1
67.539,70.673,1
46.847,94.741,1
91.213,38.228,1
10.401,69.291,1
74.555,60.207,1
73.627,77.526,1
56.186,59.183,1
18.419,37.618,1
59.721,85.065,1
29.994,22.574,1
13.412,79.696,1
21.26,99.688,1
89.494,28.131,1
7.1453,71.038,1
24.249,66.464,1
5.3754,41.484,1
44.172,49.827,1
1.3283,94.912,1
89.719,95.318,1
19.666,73.292,1
9.3371,38.468,1
30.737,4.0083,1
45.606,58.293,1
10.167,56.471,1
99.539,35.518,1
33.209,88.02,1
29.735,62.453,1
6.2045,62.402,1
29.824,29.574,1
4.6351,7.468,1
50.543,29.371,1
76.143,23.474,1
63.107,34.59,1
8.9892,84.849,1
8.0862,16.036,1
77.724,15.786,1
90.513,50.866,1
53.377,60.33,1
10.915,16.14,1
82.581,63.545,1
33.81,84.394,1
29.397,78.227,1
74.631,26.457,1
1.0337,31.47,1
4.8447,18.32,1
66.792,44.747,1
60.347,32.668,1
52.61,27.982,1
72.971,93.176,1
70.725,39.969,1
78.138,37.942,1
28.798,59.285,1
69.253,6.8507,1
55.667,20.524,1
39.652,72.362,1
6.1591,57.515,1
78.018,20.023,1
33.758,84.348,1
60.787,42.373,1
74.125,54.475,1
10.481,52.797,1
12.789,18.511,1
54.954,8.169,1
48.523,46.409,1
89.048,3.0555,1
79.896,43.498,1
73.434,55.786,1
5.1332,63.878,1
7.2885,3.4217,1
8.8527,70.99,1
79.835,16.932,1
94.301,59.338,1
68.372,60.806,1
13.208,77.236,1
72.272,5.6274,1
11.035,85.473,1
11.749,38.428,1
64.072,39.962,1
32.881,32.542,1
65.381,55.539,1
74.913,29.542,1
58.319,36.612,1
74.003,34.905,1
23.483,63.022,1
73.496,66.444,1
97.06,99.21,1
86.693,94.436,1
8.6235,35.035,1
36.644,19.3,1
36.92,91.958,1
68.503,28.869,1
59.794,55.086,1
78.936,91.932,1
36.765,9.0049,1
20.603,25.77,1
8.6667,42.705,1
77.193,57.772,1
20.567,89.952,1
38.827,21.823,1
55.178,96.703,1
22.895,43.398,1
64.194,78.482,1
48.448,52.523,1
15.185,33.128,1
78.193,43.159,1
10.061,71.79,1
29.407,91.621,1
23.737,89.003,1
53.087,13.471,1
9.1499,11.991,1
40.532,89.345,1
10.485,65.309,1
11.228,4.0278,1
78.443,50.472,1
29.157,89.445,1
60.353,38.573,1
96.442,29.205,1
43.248,23.404,1
69.475,20.095,1
75.81,38.031,1
43.264,59.479,1
65.55,26.839,1
10.976,62.244,1
93.376,80.457,1
18.746,10.397,1
26.618,72.924,1
79.783,64.859,1
48.76,47.465,1
76.896,93.291,1
39.601,9.6444,1
27.294,59.911,1
3.7235,23.356,1
67.329,3.2328,1
42.956,57.986,1
45.174,84.22,1
60.986,55.69,1
5.9403,83.988,1
31.581,20.495,1
77.272,62.125,1
69.643,17.402,1
12.533,28.954,1
13.015,1.8503,1
9.2352,70.15,1
0.78203,95.209,1
42.311,74.901,1
65.557,75.673,1
72.292,54.209,1
53.121,28.206,1
10.882,24.487,1
63.177,28.632,1
12.65,96.313,1
13.43,23.07,1
9.8594,53.732,1
14.203,20.501,1
16.825,43.404,1
19.625,14.221,1
31.748,37.558,1
31.643,79.356,1
21.756,81.282,1
25.104,90.379,1
89.292,54.038,1
70.322,81.786,1
55.574,70.842,1
18.443,4.3209,1
21.203,14.595,1
7.7347,23.334,1
91.38,24.67,1
70.672,17.028,1
55.779,23.506,1
31.343,27.546,1
16.62,95.161,1
62.25,34.667,1
98.793,29.732,1
17.043,40.443,1
25.779,30.224,1
39.68,75.731,1
7.3995,35.974,1
68.41,12.49,1
40.239,61.718,1
98.284,35.552,1
40.218,36.294,1
62.067,6.8488,1
15.437,86.716,1
38.135,45.79,1
16.113,7.7615,1
75.811,90.492,1
87.111,28.17,1
35.078,61.388,1
68.554,66.186,1
29.415,20.002,1
53.063,95.999,1
83.242,66.511,1
59.749,54.13,1
33.531,86.897,1
29.923,55.705,1
45.259,2.1398,1
42.265,48.268,1
35.961,80.799,1
55.832,73.601,1
74.255,57.23,1
42.433,0.89849,1
42.936,71.828,1
12.487,44.943,1
2.4434,65.962,1
29.019,75.321,1
31.752,80.474,1
65.369,2.9156,1
95.694,77.982,1
93.573,56.735,1
45.789,7.6117,1
24.048,25.162,1
76.39,13.345,1
75.933,56.447,1
74.065,54.098,1
74.369,6.8921,1
10.592,98.843,1
68.156,25.11,1
46.326,31.547,1
21.216,30.066,1
9.8519,4.2039,1
82.357,52.79,1
17.501,25.602,1
16.357,40.871,1
66.599,94.751,1
89.439,91.928,1
51.656,12.124,1
70.27,59.194,1
15.359,35.965,1
95.346,71.931,1
54.088,52.355,1
67.973,26.084,1
3.6563,49.308,1
80.92,85.584,1
74.862,72.441,1
12.019,19.911,1
52.505,15.729,1
32.583,37.048,1
54.645,86.227,1
39.888,68.476,1
41.509,63.42,1
18.074,14.132,1
25.539,7.9302,1
2.0536,87.615,1
92.368,42.043,1
65.37,48.766,1
93.261,46.033,1
16.351,51.568,1
92.11,27.199,1
79.466,23.158,1
57.739,89.953,1
44.004,90.87,1
25.761,60.364,1
75.195,36.524,1
22.867,59.859,1
6.4187,66.849,1
76.733,89.456,1
67.12,8.7336,1
71.521,53.901,1
64.206,42.845,1
41.905,61.715,1
39.076,55.888,1
81.614,22.585,1
31.743,10.452,1
81.454,0.99777,1
78.907,5.9153,1
85.226,32.265,1
50.564,77.948,1
63.566,33.548,1
95.089,61.957,1
44.396,99.289,1
6.0019,64.801,1
86.675,53.978,1
63.119,23.225,1
35.507,73.983,1
99.7,88.899,1
22.417,85.981,1
65.245,59.706,1
60.499,65.475,1
38.725,91.501,1
14.219,43.318,1
2.5135,28.976,1
42.111,63.188,1
18.41,29.542,1
72.578,62.203,1
37.036,4.7534,1
84.156,99.461,1
73.423,20.676,1
57.103,60.736,1
17.686,34.763,1
95.738,71.774,1
26.532,2.7993,1
92.458,6.6842,1
22.377,92.706,1
37.356,8.7772,1
8.75,33.24,1
64.012,52.618,1
18.062,24.664,1
4.5051,54.29,1
72.317,78.087,1
34.744,52.188,1
66.062,93.195,1
38.387,14.711,1
62.735,41.677,1
2.165,28.029,1
91.057,59.81,1
80.056,3.6475,1
74.585,6.3687,1
81.311,32.288,1
38.331,9.8379,1
61.728,17.004,1
57.549,37.116,1
53.005,3.9762,1
27.507,70.924,1
24.863,64.134,1
45.164,17.406,1
22.771,6.2152,1
80.445,40.666,1
98.61,46.306,1
2.9992,20.267,1
53.566,86.955,1
8.7077,59.794,1
80.209,2.3014,1
98.914,89.943,1
6.6946,45.295,1
93.94,5.8026,1
1.8178,10.627,1
68.384,99.843,1
78.374,86.633,1
53.414,61.521,1
88.536,2.6944,1
89.9,32.252,1
62.594,46.378,1
13.787,9.9017,1
21.78,57.099,1
18.214,32.588,1
4.182,45.049,1
10.694,57.784,1
61.644,7.4844,1
93.966,5.7343,1
35.446,30.096,1
41.063,52.172,1
98.435,56.188,1
94.558,24.155,1
67.664,91.272,1
98.83,82.573,1
76.683,44.455,1
33.67,98.206,1
66.238,57.827,1
24.417,23.442,1
29.551,81.059,1
68.018,45.127,1
52.785,24.997,1
41.159,95.544,1
60.264,14.265,1
75.052,51.256,1
58.353,97.193,1
55.179,64.832,1
58.357,61.467,1
51.182,46.965,1
8.2593,57.778,1
71.957,91.131,1
99.616,37.622,1
35.453,22.876,1
97.126,42.352,1
34.645,27.36,1
88.654,44.457,1
45.469,62.752,1
41.343,53.464,1
21.773,38.544,1
12.565,87.345,1
30.891,30.035,1
72.61,40.003,1
78.287,51.772,1
69.379,6.1825,1
0.98023,23.137,1
84.321,11.849,1
92.233,9.878,1
77.095,89.028,1
4.266,3.3389,1
37.819,83.903,1
70.434,50.727,1
72.951,11.372,1
22.428,49.045,1
26.905,59.944,1
67.303,9.0216,1
47.749,97.822,1
62.372,65.302,1
23.644,46.113,1
17.712,86.376,1
82.964,26.283,1
76.692,82.396,1
93.448,32.898,1
10.789,94.13,1
18.223,24.411,1
9.9095,95.711,1
48.976,51.082,1
19.325,56.458,1
89.589,99.372,1
9.909,77.098,1
4.4166,31.38,1
55.73,5.7873,1
77.25,4.4074,1
31.194,81.294,1
17.898,41.207,1
33.896,38.416,1
21.015,52.313,1
51.015,89.215,1
90.636,40.592,1
62.892,60.439,1
10.153,9.4804,1
39.085,33.598,1
5.4617,14.484,1
50.128,24.488,1
43.172,37.897,1
99.756,27.032,1
81.16,21.56,1
48.565,63.373,1
89.445,79.972,1
13.755,20.851,1
39,89.626,1
92.736,74.571,1
91.749,53.639,1
71.357,96.997,1
61.834,56.488,1
34.329,21.769,1
93.603,85.776,1
12.477,86.2,1
73.059,31.33,1
64.648,32.698,1
83.315,84.001,1
39.828,49.253,1
74.982,5.1902,1
83.522,77.802,1
32.246,42.667,1
55.226,27.996,1
97.913,33.351,1
54.931,36.694,1
33.042,79.479,1
61.947,3.8691,1
36.064,72.667,1
75.651,87.268,1
41.39,28.581,1
49.235,65.685,1
69.474,23.189,1
97.273,62.195,1
32.775,7.5124,1
83.78,96.676,1
73.907,60.997,1
95.417,38.372,1
3.1923,3.057,1
35.687,85.757,1
66.265,60.354,1
28.15,84.784,1
23.038,50.462,1
71.113,0.79108,1
62.457,91.907,1
59.061,41.07,1
66.044,73.237,1
4.7555,15.111,1
34.878,81.523,1
45.134,90.96,1
24.09,77.794,1
71.505,75.712,1
85.618,40.52,1
28.151,70.19,1
73.105,56.546,1
13.776,58.474,1
83.672,34.491,1
13.86,70.423,1
58.821,16.086,1
36.616,0.15139,1
80.676,56.2,1
50.378,54.648,1
48.959,55.083,1
87.705,69.454,1
35.314,92.749,1
44.944,94.421,1
96.353,90.326,1
4.2298,60.411,1
97.296,92.621,1
18.921,11.695,1
66.712,34.08,1
58.644,3.673,1
67.511,53.837,1
36.102,73.723,1
62.028,18.122,1
81.115,42.625,1
1.9257,9.8168,1
8.3874,30.322,1
97.48,78.012,1
65.135,53.696,1
23.124,76.907,1
40.349,63.894,1
12.202,89.315,1
26.844,6.069,1
25.785,17.577,1
33.167,41.633,1
15.223,73.979,1
34.801,89.295,1
12.166,2.5853,1
88.415,13.756,1
9.4278,42.409,1
93.004,76.457,1
39.902,52.444,1
4.7401,75.448,1
34.237,16.98,1
73.597,67.273,1
79.468,61.865,1
54.491,0.68461,1
68.622,74.023,1
89.363,99.174,1
5.4792,12.818,1
30.366,36.058,1
4.6192,19.107,1
19.548,71.44,1
72.017,17.787,1
72.175,98.685,1
87.78,1.6999,1
58.243,3.9796,1
7.0684,80.433,1
92.274,85.979,1
80.037,56.625,1
28.595,75.411,1
54.366,51.951,1
98.478,58.59,1
71.568,19.073,1
83.897,50.344,1
43.326,5.0915,1
47.062,5.6096,1
56.071,33.52,1
26.909,63.09,1
74.902,89.198,1
50.389,67.34,1
64.681,68.527,1
30.775,69.574,1
13.872,79.983,1
47.557,66.061,1
36.246,51.994,1
78.811,33.174,1
78.03,93.417,1
66.851,24.648,1
13.35,51.121,1
2.1556,74.032,1
55.984,25.417,1
30.082,84.558,1
93.941,53.815,1
98.09,91.014,1
28.662,35.071,1
80.082,93.532,1
89.611,92.772,1
59.753,58.77,1
88.402,10.176,1
94.373,36.688,1
54.916,27.585,1
72.839,26.61,1
57.676,22.654,1
2.5857,0.13208,1
44.653,89.301,1
64.63,45.35,1
52.12,57.842,1
37.231,31.561,1
93.713,99.402,1
82.953,98.389,1
84.909,96.455,1
37.253,66.627,1
59.318,72.616,1
87.255,33.404,1
93.35,52.277,1
66.846,27.335,1
20.678,71.838,1
65.385,77.802,1
7.2052,8.1064,1
40.673,22.158,1
66.693,20.396,1
93.373,62.41,1
81.095,72.521,1
48.455,83.436,1
75.675,1.8895,1
41.705,20.212,1
97.179,46.909,1
98.797,37.84,1
86.415,34.039,1
38.888,6.3851,1
45.474,76.134,1
24.669,40.266,1
78.442,67.429,1
88.284,55.108,1
91.371,5.1457,1
55.828,30.75,1
59.887,96.544,1
14.888,93.148,1
89.971,37.803,1
45.039,61.767,1
20.567,56.253,1
89.965,83.056,1
76.259,95.77,1
88.249,7.5506,1
28.495,88.802,1
67.323,56.245,1
66.428,19.436,1
12.281,22.145,1
40.732,70.576,1
27.529,59.676,1
71.667,58.63,1
28.338,96.849,1
89.62,58.174,1
82.658,9.98,1
39.003,16.66,1
49.79,10.209,1
69.481,14.625,1
83.437,67.156,1
60.963,63.985,1
57.474,37.244,1
32.604,16.287,1
45.642,38.952,1
71.38,79.998,1
88.441,39.979,1
72.086,75.512,1
1.8613,29.521,1
67.478,64.001,1
43.851,88.512,1
43.782,20.964,1
11.704,48.036,1
81.468,11.299,1
32.486,13.237,1
24.623,6.4002,1
34.271,7.9297,1
37.569,62.695,1
54.655,41.133,1
56.192,63.859,1
39.582,85.656,1
39.813,76.358,1
51.537,97.616,1
65.753,78.154,1
95.092,93.558,1
72.235,73.915,1
40.008,25.362,1
83.187,71.925,1
13.434,69.351,1
6.0467,77.332,1
8.4247,74.722,1
16.39,31.838,1
32.422,51.043,1
30.173,77.307,1
1.1681,57.282,1
53.991,95.385,1
9.5373,17.157,1
14.651,90.724,1
